hour,oaid,os,item_names,brand,sw,sh,,
18,,,"悬疑,芒果出品",apple,1170,2532,,
18,,11,"都市,爱情,芒果出品",Dangbei,,,,
18,,,"芒果出品,网剧,都市,爱情",Xiaomi,,,,
18,4E81C6F6558D4B45B0EDC95B1984EA42a6ecb4289799219bc34f232c8b624a03,Android_12,"真人秀,音乐",OPPO,2153,1080,,
18,,9,其他,MediaTek,,,,
18,,,"古装,爱情,悬疑,芒果出品",MBX,,,,
19,,,"芒果出品,校园,网剧,青春,偶像,爱情",Android,,,,
19,,Android_12,"明星,真人秀,音乐,芒果出品",HUAWEI,1220,2605,,
19,,,其他,ChangHong,,,,
19,,,其他,apple,828,1792,,
20,,Android_12,"家庭,爱情",HUAWEI,1080,2259,,
20,80290196021D484B892BC5A3AF555C1358cef52cd732f5279696b2a3a56cc9ae,Android_10,"青春,偶像,爱情",OPPO,1544,720,,
20,,,其他,apple,2160,1620,,
20,,,"仙侠,古装,爱情",apple,1170,2532,,
20,,,其他,HiSTBAndroidV5,,,,
20,,,"喜剧,爱情,芒果出品",MStar,,,,
16,,12,其他,HUAWEI,,,,
16,18345AAD464B4AE887E258F5C2343E23e61c3399586df51244f4f0686218aa19,Android_12,"青春,校园",OPPO,720,1448,,
17,,,其他,Xiaomi,,,,
17,578dcc6978f2df66258ecc341e3e5a3d2d75881a990b2d2ea1d0f464c4422af4,Android_11,其他,vivo,1080,2157,,
17,,,"爱情,剧情",apple,2048,1536,,
17,,9,"真人秀,芒果出品",Sony,,,,
17,,,"爱情,言情,都市,芒果出品",SHARP,,,,
18,,,"剧情,喜剧,爱情,家庭",Hisense,,,,
19,A7A81E194684A2961A8FAABE5FE57A930C92AD73E9DE3A67FED79DFA811FFA4C,Android_13,"纪实,生活,真人秀",OnePlus,1080,2297,,
19,,,"剧情,家庭",alps,,,,
19,,,"真人秀,美食,明星",SHARP,,,,
19,,10,"剧情,爱情,芒果出品",Sony,,,,
20,,,"悬疑,古装,奇幻,芒果出品",TCL,,,,
20,,,"音乐,芒果出品",Xiaomi,,,,
20,,,"真人秀,美食,明星",apple,2160,1620,,
20,,,"真人秀,芒果出品",Skyworth,,,,
20,,,"剧情,爱情,芒果出品",ChangHong,,,,
20,,Android_9,"都市,爱情,芒果出品",HUAWEI,1080,2250,,
20,0277F71318FB492FB26B957C458477FD015f4344d169423ec94c45d5548b8e8b,Android_12,"爱情,奇幻",OPPO,720,1437,,
16,,9,"都市,爱情",Xiaomi,,,,
16,6FBA247D52244BCFB56D31E2139C2F9854f3829e218eb16c6a614f79b12cab1a,Android_12,"剧情,爱情,古装",OPPO,2290,1080,,
16,cb096fdda8dd7e278ab1dde3931afae652761af3aff2586c265c40411e592519,Android_10,"剧情,喜剧,爱情,家庭",vivo,1080,2310,,
16,,,"都市,爱情",apple,1792,828,,
17,,,其他,Letv,,,,
17,C545A3DAE6084283936E97AD7B8CCFE0453ca7a464568e274919411e94038b7d,Android_12,年代,OPPO,1080,2153,,
17,,,其他,apple,2048,1536,,
17,,9,"剧情,爱情,古装",Xiaodu,,,,
17,,,"爱情,都市,家庭",PPTV,,,,
18,47E04C185F574C3CB890C999E63C2CC96903e6ab47dd68a84944ca327f1a2fd4,Android_11,"古装,青春",OPPO,1536,688,,
18,,,"校园,青春,奇幻,喜剧,爱情",SHARP,,,,
18,,11,"都市,爱情,芒果出品",TCL,,,,
18,80CEB6F297074E6390D7B292B64CEB9328be7d827941ce08b5b5355c140e8db6,Android_12,"芒果出品,青春,偶像,爱情,古装,网剧",OPPO,2153,1080,,
18,,,"芒果出品,校园,网剧,青春,偶像,爱情",Skyworth,,,,
18,,Android_10,"都市,爱情,芒果出品",HUAWEI,1080,2214,,
18,,,其他,Hisense,,,,
18,0678938E286D42BA83CB3B3690A4A30Ad1c9bab58fe6e8183e3fc335961d3ee3,Android_12,"爱情,都市,家庭",OPPO,1448,720,,
19,,,"芒果出品,青春,网剧,爱情,都市",apple,2160,1620,,
19,,,"芒果出品,真人秀,明星,搞笑",apple,1179,2556,,
19,,9,其他,Xiaomi,,,,
19,,,其他,HiSTBAndroidV5,,,,
19,,,"益智,真人秀,搞笑,芒果出品",HiSTBAndroidV5,,,,
20,,,"真人秀,教育",,,,,
20,15FAAABFDFE54B158D5131AF8043EAF27f297f7a298fa3b2d9d70aa6b6591ee6,Android_12,"青春,都市,爱情",OPPO,1080,2290,,
17,DD31F729F880428B9D4D7FD4BAD242E3d012935df8c48622a0e7df6b2acd3981,Android_12,"都市,爱情",OPPO,1080,2158,,
17,,Windows,"情感,旅游,真人秀,芒果出品",,,,,
17,,9,"文化,脱口秀,搞笑",HONOR,,,,
17,,9,"都市,爱情",Xiaomi,,,,
18,,,其他,KONKA,,,,
18,,Android_11,"芒果出品,悬疑,犯罪",HONOR,1475,720,,
18,,,"文化,脱口秀,搞笑",apple,2048,1536,,
18,,,"芒果出品,青春,偶像,爱情,古装,网剧",rockchip,,,,
18,,,"明星,真人秀,芒果出品",apple,640,1136,,
18,,,"剧情,悬疑,谍战,年代",Android,,,,
18,,9,"剧情,爱情,芒果出品",XGIMI,,,,
18,,9,"爱情,悬疑,都市,芒果出品",Renesas,,,,
18,d00607215ddaa3de,Android_13,"都市,芒果出品,剧情",Xiaomi,1080,2252,,
19,,,"都市,爱情,芒果出品",apple,750,1334,,
19,,,"战争,剧情",Xiaomi,,,,
19,,,"爱情,都市,芒果出品",apple,1242,2688,,
19,,,"明星,真人秀,芒果出品",apple,2048,1536,,
19,,Windows,"都市,家庭,剧情",,1920,1080,,
19,,,"都市,爱情",Skyworth,,,,
19,,Android_12,"古装,武侠,剧情,芒果出品",HONOR,1080,2316,,
19,AE5B70BBF69249549A71D4960D63977B693c29e7ee88a617fbad3992e8acfee2,Android_11,其他,OPPO,1080,2242,,
20,52645A2CA05F426F9759F56489B19A3F3351e3deb7b3f85e6f97bc565d14e10a,Android_12,其他,OPPO,1080,2268,,
20,,Windows,"偶像,喜剧,爱情,古装,芒果出品",,,,,
20,,,"古装,宫廷,言情,芒果出品",Hisense,,,,
20,87fef819a46b9029,Android_13,"都市,爱情,剧情",Redmi,3080,1384,,
20,,,"芒果出品,网剧,都市,爱情",Xiaodu,,,,
20,38D60C67CD36486F8AD3BECEB91F586Ef2c5d099eb90ca6b35d172b9fd285563,Android_13,"纪实,生活,真人秀",OPPO,2868,1440,,
16,6C9946B747A342628C4D58A12EC99B33af7fd803a4d6d78a4ad2ae070eba6ee6,Android_12,"青春,都市,爱情",OPPO,2153,1080,,
16,,,其他,Skyworth,,,,
16,,,"青春,校园,芒果出品",Skyworth,,,,
17,,Android_10,"音乐,芒果出品",HUAWEI,1080,2139,,
17,B9195F63D4A540C0A46B45548B4499AFa371218bd55e9b99066a21bf72ef7366,Android_9,"纪实,生活,真人秀",OPPO,720,1456,,
17,437b6d5d1903339f,Android_10,"明星,真人秀,芒果出品",Redmi,1080,2220,,
17,,,"年代,战争,抗战,剧情",Skyworth,,,,
17,,,"青春,偶像,爱情",Xiaomi,,,,
17,,,其他,Xiaomi,,,,
18,,,"家庭,喜剧,青春",Xiaodu,,,,
18,,,"剧情,爱情,芒果出品",apple,2360,1640,,
18,,10,"剧情,喜剧,爱情,家庭",Sony,,,,
19,,,"文化,脱口秀,搞笑",apple,750,1334,,
19,,,剧情,realtek,,,,
19,,,音乐,pptv,,,,
19,7C4187FBD6CF44F88F04229EDAAAAC20b96d26f377af74ca71f3677dbfeedfd0,Android_11,"芒果出品,网剧,都市,爱情",OPPO,720,1528,,
19,,,其他,Xiaomi,,,,
19,,,"真人秀,益智,芒果出品",apple,2160,1620,,
19,,,"都市,爱情,芒果出品",Xiaomi,,,,
19,,11,其他,TCL,,,,
19,,10,"剧情,喜剧,爱情,家庭",Xiaodu,,,,
20,,,"文化,脱口秀,搞笑",apple,1170,2532,,
20,,,"芒果出品,悬疑,犯罪",Xiaomi,,,,
20,,,剧情,Skyworth,,,,
20,,,"剧情,喜剧,爱情,家庭",Allwinner,,,,
20,8CE9A5A8D7E3423DB9EBAD95C3AA33154221bbe219dbc2b171f6a51ff8153b07,Android_10,"真人秀,明星,竞技",realme,1080,2264,,
20,,,"都市,爱情,芒果出品",TCL,,,,
16,,,"青春,校园",apple,1170,2532,,
16,,,"文化,脱口秀,搞笑",apple,1792,828,,
16,,,"爱情,都市,家庭",apple,1125,2436,,
16,38a423b5d680c92a,Android_12,其他,Xiaomi,1600,2528,,
16,,,"剧情,都市",apple,2556,1179,,
16,,10,"剧情,家庭",HUAWEI,,,,
16,,,其他,apple,2048,1536,,
16,,,"悬疑,芒果出品",Xgimi,,,,
17,,,"亲子,明星,真人秀,教育,芒果出品",Xiaomi,,,,
17,,Android_10,"古装,悬疑,爱情",HUAWEI,1080,2214,,
17,,,"真人秀,美食,明星",apple,2360,1640,,
17,,,"都市,职场",Xiaodu,,,,
18,,,"音乐,芒果出品",Xiaodu,,,,
18,,,"爱情,都市,家庭",ChangHong,,,,
18,,Android_9,"芒果出品,青春,网剧,爱情,偶像",xiaomi,,,,
19,,,其他,Xiaodu,,,,
19,27c198f9199f3a03,Android_11,"剧情,古装,爱情",Xiaomi,2166,1080,,
19,,Android_12,"青春,偶像,爱情",HONOR,1200,2000,,
19,,,"剧情,都市,芒果出品",Xiaodu,,,,
19,C2CA3A4347674457BE2768140E4619C6b4d6cedc14ea9912384099b8cc1c012d,android_10,"都市,爱情,芒果出品",OPPO,1080,2340,,
19,,Android_10,"爱情,都市,芒果出品",HONOR,2224,1080,,
19,,,"芒果出品,悬疑,犯罪",apple,2160,1620,,
19,075b1a9bcb3ae19717bdb686516304985360211320c173251a19fa9ac367e6fa,Android_12,其他,vivo,720,1473,,
19,f58ea75cb2100b828e3e713cfa042d6b34a048b926df9767d2d695b976e8eef1,Android_13,其他,vivo,1080,1490,,
19,,,其他,Hisense,,,,
19,,,"都市,爱情,芒果出品",Android,,,,
19,,linux,"爱情,都市,家庭",samsung,,,,
20,e77b76cae4c0aebbcf1bc4b00933045dfcc80f5312df858c785a123a67e04a87,Android_11,"纪实,生活,真人秀",samsung,2885,1440,,
20,,9,其他,xiaomi,,,,
20,,,家庭,Xgimi,,,,
20,,,"音乐,芒果出品",MStar,,,,
20,,Android_10,其他,HONOR,2138,1080,,
20,,,"剧情,喜剧,爱情,家庭",apple,1792,828,,
20,,9,"剧情,都市,芒果出品",Xiaomi,,,,
20,,9,"警匪,爱情,悬疑,芒果出品",konka,,,,
16,,Android_12,"剧情,喜剧,爱情,家庭",HUAWEI,1344,2646,,
16,,,"都市,爱情,芒果出品",Skyworth,,,,
16,,,"都市,爱情",apple,2778,1284,,
16,6a840e4407b3bd87bbdb16d0c8d1a91847e0ccd87923762dc8bdc89a3b1333f1,,"芒果出品,武侠,古装",vivo,,,,
16,,9,"纪实,生活,真人秀",TCL,,,,
17,,9,"芒果出品,悬疑,犯罪",ZVT9255BGA,,,,
17,,,"警匪,爱情,悬疑,芒果出品",TCL,,,,
17,,,剧情,Android,,,,
17,,,"音乐,芒果出品",Hisense,,,,
17,,,年代,ChangHong,,,,
17,,,其他,Xiaomi,,,,
18,528c25d761c89f09,Android_11,"偶像,都市,爱情,青春",Redmi,2320,1036,,
18,,,"剧情,古装,爱情,芒果出品",Hisense,,,,
18,,,其他,Xiaomi,,,,
18,5D1D4280489E4173BB88BD3BB726813D7adf2fb6b04e7318040ab8ece088f16d,Android_11,"真人秀,益智,芒果出品",OPPO,2158,1080,,
18,,Android_12,"爱情,都市",HUAWEI,1228,2597,,
18,,,"都市,爱情,芒果出品",Letv,,,,
18,,10,"宫廷,古装,爱情,剧情",HUAWEI,,,,
18,,,"芒果出品,悬疑,犯罪",ChangHong,,,,
19,,,"剧情,爱情,芒果出品,都市",TCL,,,,
19,,,其他,samsung,1080,2181,,
19,,10,"爱情,都市,家庭",HUAWEI,,,,
19,,,"家庭,爱情",vivo,720,1356,,
19,,,"都市,爱情,芒果出品",apple,828,1792,,
19,ae5f11221210d335,Android_11,"剧情,犯罪",Xiaomi,1440,3007,,
19,,,其他,Skyworth,,,,
19,463D59AD84F44DE096D1D3670669340C2dd520f240a072863463d4dd0c370cc4,Android_12,"明星,真人秀,芒果出品",OPPO,720,1460,,
19,051415f952aa1a54,Android_12,其他,Redmi,1080,2276,,
19,,,"爱情,都市,家庭",OPPO,1920,1080,,
19,,9,音乐,Xiaomi,,,,
20,,9,"芒果出品,网剧,都市,爱情",XGIMI,,,,
20,,android_10,"都市,爱情",HUAWEI,1080,2265,,
20,,,"战争,剧情",Xiaodu,,,,
16,14ab792145d47da4,Android_13,"文化,脱口秀,搞笑",Redmi,1080,2316,,
16,,,"音乐,芒果出品",SHARP,,,,
17,,,"家庭,喜剧,青春",Hisense,,,,
17,,Android_10,"爱情,言情,都市,芒果出品",HONOR,1552,720,,
18,,Android_12,"都市,爱情,剧情",HUAWEI,2601,1224,,
18,,,"都市,职场",Xiaomi,,,,
18,,Android_12,"悬疑,芒果出品",HUAWEI,720,1476,,
18,,,"古装,爱情",TOSHIBA,,,,
18,,9,"剧情,悬疑,爱情",Droidlogic,,,,
19,,,"都市,爱情,芒果出品",ChangHong,,,,
19,,Windows,"剧情,悬疑,爱情",,,,,
19,,Android_9,"都市,爱情,芒果出品",HUAWEI,2208,1080,,
19,,Android_12,"纪实,生活,真人秀",HUAWEI,1228,2597,,
19,,,"青春,偶像,爱情",Xiaomi,,,,
20,,,"爱情,都市,家庭",Xgimi,,,,
20,,Android_9,"爱情,都市,家庭",HONOR,1080,1920,,
16,,,"都市,爱情",Android,,,,
16,,,"都市,爱情,芒果出品",Xiaodu,,,,
16,3C7CF34EFC40448A9D241BED0300683D70af6f917df14bb04b9a006d73ecda98,android,"都市,剧情",OPPO,720,1544,,
17,B8FC40C5B1AC4CC0A17E79F3394415D3593e998a25a1618da0e2c9388ca86042,Android_12,"都市,剧情",OPPO,1080,2242,,
17,,,"都市,爱情,剧情",apple,2532,1170,,
17,,,"古装,爱情,芒果出品",Xiaodu,,,,
17,fea05d820a5f37f2a772075e525323436df6a9541371d7a15b3ab479d89707f5,Android_9,"明星,真人秀,音乐,芒果出品",vivo,1407,720,,
17,,Android_10,"剧情,喜剧,爱情,家庭",HUAWEI,1080,2143,,
18,,9,"纪实,生活,真人秀",TCL,,,,
18,,,其他,Xiaomi,,,,
18,,linux,"剧情,都市",SAMSUNG,,,,
18,,9,"爱情,言情,都市,芒果出品",HONOR,,,,
18,5C704A57DE014C35A4CC033CEA3D8298c70b9863ced6533b56f7016a0819a25f,,"真人秀,音乐",OPPO,720,1424,,
18,,Android_10,"剧情,喜剧,爱情,家庭",HUAWEI,1080,2211,,
18,,10,"芒果出品,古装,爱情,玄幻,网剧",HUAWEI,,,,
19,,,"剧情,都市,芒果出品",Android,,,,
19,,,"青春,校园",rockchip,,,,
19,,,"爱情,都市,家庭",,,,,
19,,,"都市,爱情",Xiaomi,,,,
19,,Android_10,"爱情,都市,家庭",HUAWEI,1176,2328,,
19,,,"剧情,爱情,都市,芒果出品",apple,2532,1170,,
19,,,"战争,剧情",Android,,,,
19,,,"爱情,都市,家庭",apple,1170,2532,,
19,,,"都市,爱情,芒果出品",Hisense,,,,
19,,,"剧情,喜剧,爱情,家庭",Coocaa,,,,
20,,,"剧情,悬疑,谍战,年代",Xiaomi,,,,
20,,,其他,Xgimi,,,,
20,,,"爱情,奇幻",Mebox,,,,
20,,,"古装,武侠,剧情,芒果出品",apple,828,1792,,
20,,Android_11,"警匪,剧情,芒果出品",HUAWEI,2402,1200,,
20,,,"爱情,都市,芒果出品",Xiaomi,,,,
16,,,"剧情,悬疑,谍战,年代",TCL,,,,
16,6fbf6c723ad055a3aa88ce028d57ea4dde98650f6f1747a0fb06689e63cccb00,Android_13,音乐,samsung,1080,2400,,
16,,10,其他,Sony,,,,
17,,10,"爱情,都市,家庭",xiaomi,,,,
17,,Windows,其他,,,,,
17,BFC92B20D702426C9FD098DAC332C46A13017790e0862fe86633260bf411dfa9,Android_12,"爱情,都市,家庭",OPPO,2157,1080,,
17,,10,"益智,真人秀,搞笑,芒果出品",HUAWEI,,,,
18,,,剧情,apple,1242,2688,,
18,,,"音乐,芒果出品",ChangHong,,,,
18,,,"芒果出品,青春,偶像,爱情,网剧",Xiaomi,,,,
18,,,"剧情,喜剧,芒果出品",Skyworth,,,,
18,,,"真人秀,教育",Goke,,,,
18,,,"芒果出品,真人秀,明星,搞笑",Xiaodu,,,,
19,,,"文化,脱口秀,搞笑",SHARP,,,,
19,,,其他,apple,1170,2532,,
19,ba2fd0b09107d117,Android_10,"剧情,都市,芒果出品",Redmi,1080,2134,,
19,,,其他,MStar,,,,
19,BF6330E57954929A957D7CE60A0309B14D378DA661272AD9AB4D5F4D8EDABD25,Android_11,"爱情,都市,家庭",OnePlus,1440,3056,,
19,,Windows,"益智,真人秀,搞笑,芒果出品",,1280,800,,
19,42529C5FBEDE49AFAFC57688F567A40C373ffba942ae60c3df99841bf760a619,Android_11,"亲子,芒果出品,真人秀",OPPO,2340,1080,,
19,14A07739EE234973BE0EB85F4BC7AB0F7f39976b422f7fdaa9ae9204f25d441b,Android_11,"剧情,家庭",OPPO,720,1440,,
20,,Android_9,"都市,家庭,芒果出品",HONOR,1080,1920,,
20,,,"音乐,芒果出品",HiDPTAndroid,,,,
20,,,其他,Allwinner,,,,
20,,,"都市,爱情",Hisense,,,,
20,,,"芒果出品,真人秀,明星,搞笑",Android,,,,
16,,,"剧情,喜剧,爱情,家庭",Xiaomi,,,,
16,985e8e8a9bab3593,Android_11,"音乐,芒果出品",Redmi,1080,2287,,
16,8036cdc043dc2f6b6bed2c108eabf585c0d719aeff3b5593643878896436bc72,Android_13,"都市,爱情,芒果出品",samsung,1440,2936,,
17,,,"芒果出品,真人秀,明星,搞笑",Android,,,,
17,,10,其他,HUAWEI,,,,
17,2e166cec65a4eeae9126c53d9befcc0a3867fdf3eb895b448ba719b2d867d6bf,Android_9,"剧情,喜剧,爱情,家庭",vivo,1080,2310,,
17,,,"益智,真人秀,搞笑,芒果出品",Xiaodu,,,,
17,,,其他,ChangHong,,,,
17,,,"都市,爱情,芒果出品",apple,1170,2532,,
17,,,"爱情,都市,家庭",realtek,,,,
17,,Android_11,"剧情,爱情,都市,芒果出品",HONOR,2122,1080,,
17,c27a1a36271e7010,Android_11,"悬疑,犯罪,芒果出品",Redmi,1080,2167,,
18,B1DFEAAE814E444C901DEF334F712C7888ab2a0408b8b1accc64cf9f96dde31f,android,其他,OPPO,1080,2242,,
18,,,"亲子,芒果出品,真人秀",apple,1170,2532,,
18,,Mac,"都市,爱情,芒果出品",,,,,
18,,,音乐,apple,1170,2532,,
18,,,"青春,偶像,校园",apple,2360,1640,,
18,,,"都市,剧情",apple,1170,2532,,
18,,,"家庭,爱情",Xgimi,,,,
18,,Android_12,"古装,爱情,奇幻,喜剧,芒果出品,言情,青春,玄幻,网剧,偶像",HUAWEI,1080,2211,,
18,,Android_10,"爱情,都市,家庭",HUAWEI,2265,1080,,
18,,,"都市,职场",apple,2160,1620,,
18,,,"古装,爱情",alps,,,,
19,,linux,"爱情,都市,家庭",SAMSUNG,,,,
19,,,"爱情,都市,家庭",apple,1125,2436,,
19,2f572e1fcf99ff9e94f1deb4a9ab9e4e5eeaafeac632aee968cc36192e086a89,Android_9,"剧情,喜剧,爱情,家庭",vivo,720,1404,,
19,,,"都市,爱情,剧情",apple,2532,1170,,
19,,9,"悬疑,芒果出品",TCL,,,,
19,,Android_12,剧情,HUAWEI,2095,1307,,
19,,10,"真人秀,教育",xiaomi,,,,
19,,,"剧情,爱情,芒果出品,都市",apple,1242,2208,,
19,,Android_10,"纪实,生活,真人秀",HUAWEI,1600,2006,,
19,,,"爱情,都市,家庭",Xiaodu,,,,
19,,9,"爱情,都市,家庭",hisense,,,,
19,,,其他,Xiaodu,,,,
20,,Android_10,"爱情,言情,都市,芒果出品",HUAWEI,2292,1080,,
20,,,"文化,脱口秀,搞笑",Xiaodu,,,,
20,,,"情感,旅游,真人秀,芒果出品",apple,828,1792,,
16,,9,"爱情,都市,家庭",TCL,,,,
17,65700E38B18541209A9D3CB17C437E0D12f9b4665cbf2af6c0998ec0399c8038,Android_11,"古装,爱情,奇幻,喜剧,芒果出品,言情,青春,玄幻,网剧,偶像",OPPO,2282,1032,,
17,,,音乐,Letv,,,,
17,,,"芒果出品,真人秀,明星,搞笑",Xiaomi,,,,
17,,Windows,"校园,青春,奇幻,喜剧,爱情",,,,,
18,,,"芒果出品,爱情,古装",Hisense,,,,
18,,Android_10,"爱情,都市,家庭",HONOR,1552,720,,
18,,,"剧情,喜剧,爱情,家庭",apple,2048,1536,,
18,C9AD70A76CFB4B0183AC9337F7DC4E35538cc5ee4e6110ce4dd7961cb49b377e,Android_12,"爱情,剧情,喜剧,都市,家庭",OPPO,720,1536,,
18,,,"芒果出品,青春,网剧,爱情,都市",MStar,,,,
18,ee2e52d6a3d90185,Android_11,"都市,职场",Xiaomi,1208,1474,,
19,,Android_9,"青春,都市,爱情",OPPO,1469,720,,
19,,9,"都市,爱情",hisense,,,,
19,,,"古装,武侠,剧情,芒果出品",Xiaomi,,,,
20,DC21ED16AA994CB2B7613D388C260AD5f6628a4f3527d98cf4d4a10c32b19c95,Android_12,"爱情,都市,家庭",OPPO,1080,2285,,
20,,,"剧情,都市",Konka,,,,
20,,,"剧情,喜剧,爱情,家庭",Hisense,,,,
16,,linux,剧情,SAMSUNG,,,,
16,,,"爱情,都市",Xiaomi,,,,
16,,,"音乐,芒果出品",Hisense,,,,
16,201D97D1559640C0857165BF6C76D35Bcfc2bc83e67b21c354255e40e7a886ea,Android_13,"都市,爱情,芒果出品",OPPO,1080,2245,,
16,,Windows,"古装,爱情,芒果出品",,,,,
16,,,"爱情,言情,都市,芒果出品",apple,2208,1242,,
16,,,其他,Xiaomi,,,,
16,,,其他,apple,1284,2778,,
17,,Windows,"古装,武侠,剧情,芒果出品",,,,,
17,,10,"剧情,都市,芒果出品",HUAWEI,,,,
17,0f37791aa4614adf,Android_13,"爱情,都市,家庭",Redmi,1080,2276,,
17,,Android_10,其他,HUAWEI,2265,1080,,
17,,,"亲子,明星,真人秀,教育,芒果出品",apple,2532,1170,,
18,,,"芒果出品,爱情,古装",apple,1284,2778,,
18,a430d7883d9a1b90,Android_12,"都市,芒果出品,剧情",Redmi,1080,2190,,
18,,9,"都市,爱情,芒果出品",PHILIPS,,,,
18,,9,"家庭,爱情",Xiaomi,,,,
18,,,"青春,校园",apple,2778,1284,,
19,,,其他,apple,1284,2778,,
19,,,"剧情,喜剧,爱情,家庭",OPPO,1080,1920,,
19,,,"真人秀,教育",HiDPTAndroid,,,,
19,,,"古装,爱情,悬疑,芒果出品",Siviton,,,,
19,,,"爱情,古装,芒果出品,悬疑,剧情,网剧",Xiaomi,,,,
19,,Windows,"剧情,喜剧,爱情,家庭",,,,,
19,,10,"芒果出品,校园,网剧,青春,偶像,爱情",HUAWEI,,,,
20,,9,"警匪,悬疑,都市",hisense,,,,
20,,,其他,Konka,,,,
20,B2E3BBE0A6B84712912CD34A3C51107D0cab61e19d610cfca77a1b86d9d64c31,Android_13,"亲子,明星,真人秀,教育,芒果出品",OPPO,2161,1080,,
20,,10,其他,xiaomi,,,,
20,,Android_10,其他,HUAWEI,1080,2143,,
16,,Android_12,"音乐,芒果出品",HONOR,1080,2316,,
16,,,"都市,芒果出品,剧情",PPTV,,,,
16,,Android_10,其他,HUAWEI,2000,1134,,
16,,,"剧情,爱情,芒果出品",Dangbei,,,,
17,,,"芒果出品,爱情,网剧,奇幻,古装",Android,,,,
17,,,其他,HONOR,,,,
18,,,"爱情,都市,家庭",apple,2048,1536,,
18,,,"都市,职场",MStar,,,,
18,,Android,"真人秀,音乐",JYD,,,,
18,,9,其他,xiaomi,,,,
18,,,其他,Android,,,,
18,,,"芒果出品,爱情,古装",apple,750,1334,,
18,,9,"都市,校园,家庭",Xiaomi,,,,
19,,,"年代,剧情",970x,,,,
19,,,"爱情,都市,家庭",Xiaodu,,,,
19,,Android_10,"家庭,爱情",HONOR,2232,1080,,
19,07B1E369B46542C1B7B2110160BEA0DEde41d044e191541c005c0e882911a328,Android_12,其他,OPPO,2153,1080,,
19,,9,家庭,Hisense,,,,
19,,,"音乐,竞技",PHILIPS,,,,
19,,9,"都市,爱情,芒果出品",Xiaomi,,,,
19,,,"都市,爱情,芒果出品",apple,2208,1242,,
19,86619600BCA94BE384486F15AF6CB8FD81e9f90a115a397f762d00d25a19f128,Android_13,"芒果出品,网剧,都市,爱情",OPPO,2293,1032,,
19,,,"爱情,剧情,喜剧,都市,家庭",TCL,,,,
19,,Android_10,"爱情,奇幻",HUAWEI,1080,2289,,
20,da992028e928a47861689faeeca18cb6c2795bf0e175bdd607327afd0cea22f0,Android_11,"战争,剧情",vivo,1080,2194,,
20,,,其他,apple,2048,1536,,
20,dba2d535d7318fbe,Android_12,"爱情,都市,家庭",Xiaomi,1080,2296,,
20,,,其他,Xiaomi,,,,
20,,10,"爱情,剧情,喜剧,都市,家庭",Sony,,,,
20,,10,"家庭,喜剧,青春",HUAWEI,,,,
20,,,"古装,爱情",Xiaodu,,,,
20,,,"真人秀,明星,竞技",apple,1792,828,,
20,,,其他,Xiaomi,,,,
16,,,"芒果出品,真人秀,明星,搞笑",Xiaomi,,,,
16,,10,其他,HUAWEI,,,,
16,9ADC5AB9BFF14780840534B722AABF8F3153ab722688ed30c94c17871c8f6dc7,Android_13,"青春,校园",OnePlus,1240,2662,,
16,,Windows,"爱情,都市,家庭",,,,,
16,,,"都市,爱情,芒果出品",Android,,,,
16,34C5632DD36042FB8A57DE878F477EF558c68f5cda6ced73df4250925c91f525,Android_11,"校园,青春,偶像,爱情",OPPO,1080,2264,,
16,,,"仙侠,古装,爱情",MBX,,,,
16,,,"剧情,家庭",MStar,,,,
17,,android_10,"爱情,言情,都市,芒果出品",huawei,,,,
17,44F809C6D25D4796846F3302EB2A40F1de129e7b3a8810e98616be8f1ffda14c,Android_11,"真人秀,旅游",OPPO,1080,2153,,
17,,,"纪实,生活,真人秀",Allwinner,,,,
17,,,"都市,爱情,芒果出品",CMDC,,,,
17,c06bf66190774a13b83e653912e73b52dda7ce4d489a07fe69a36471f2db2836,Android_10,"剧情,喜剧,爱情,家庭",vivo,1080,2324,,
17,,,"芒果出品,青春,偶像,爱情,古装,网剧",apple,828,1792,,
18,,,"真人秀,芒果出品",Xgimi,,,,
18,,9,音乐,Xiaodu,,,,
18,f958601e827890aa,Android_9,"爱情,都市,家庭",xiaomi,2030,1080,,
18,d71e77903d14e57d68e592a572fe94e7196894b8e0fb5fdb006e3f554a617e26,Android_11,"悬疑,犯罪,芒果出品",vivo,1470,720,,
18,,,"剧情,喜剧,爱情,家庭",apple,2048,1536,,
18,,,"偶像,喜剧,爱情,古装,芒果出品",Philips,,,,
18,a18a7ae5dd92cbab,Android_13,"爱情,偶像",Redmi,3080,1384,,
18,33A6F98E40104D398A7BE252E49810908bb1f65256df1ebace40b30f6e231606,Android_9,音乐,OPPO,2128,1080,,
18,,Windows,"爱情,都市,家庭",,,,,
18,6A5D2B724DCF433CB62CE6D5549184BD19442935d34e5e0ab364218c1f906f87,Android_13,"都市,爱情,芒果出品",OPPO,1080,2285,,
19,,10,"剧情,犯罪",Sony,,,,
19,AD4FF1B4D3E14090848EFBC8F8FD2987c42fe6827413477f6a3856e5d734e5a7,Android_12,"真人秀,美食",OPPO,720,532,,
19,,,"音乐,芒果出品",apple,2388,1668,,
19,,Android_10,"警匪,爱情,悬疑,芒果出品",HUAWEI,2214,1080,,
19,,10,"都市,爱情,芒果出品",HUAWEI,,,,
19,,,"都市,芒果出品,剧情",Skyworth,,,,
19,,,"亲子,明星,真人秀,教育,芒果出品",Xiaomi,,,,
