hour,oaid,os,item_names,brand,sw,sh,req_id,key
13,,,"都市,爱情,剧情",apple,2532,1170,ZKjzAZKH5Ag2fXL2,1d0f9e695fcbff2c003c128ad00fbd86fde0cee7
11,,,"古装,武侠,剧情,芒果出品",apple,1125,2436,ZKje14s1jAlsP2I6,ed2a7d0132bdf9e3c78de7853417dfdc21d5f330
10,,,"剧情,爱情,芒果出品,都市",apple,750,1334,ZKjFTfSimAljx9q9,b55a961050f6c9aa0f100ac43b26d4e431181ac0
12,,Android_10,"古装,武侠,剧情,芒果出品",HONOR,1080,2322,ZKjgObVOSgkDn0N3,355d8a02-d6fa-4c7b-8afb-a987ae563a1f
12,,,"青春,校园",apple,1290,2796,ZKjgCVoTBmi2o5W3,798991df8928ea95f9d289ac3e97db2d9216e640
13,758E4C6F00284DC8A7E334B4ED0A97B401a0e9743496a36de769c9b3ac157a49,Android_10,"益智,真人秀,搞笑,芒果出品",OPPO,1080,2200,ZKjzcTSmkAk0Of68,758E4C6F00284DC8A7E334B4ED0A97B401a0e9743496a36de769c9b3ac157a49
13,43096b21d3938162,Android_12,"爱情,都市,家庭",Xiaomi,1440,3007,ZKj4qOhm0wlkofM0,43096b21d3938162
12,,Android_10,"古装,武侠,剧情,芒果出品",HUAWEI,1080,2232,ZKjfSCBTwAl5bWJ6,f65bbbfd-edfb-8d91-b1ea-bfff9fefbda9
12,289F8D131A1B4CB180A5811C70ACF85C4d1e51712ee6ec14c66d5f8640903988,Android_10,"剧情,爱情,芒果出品,都市",OPPO,1080,2132,ZKjlYFoTBmi2qgy8,289F8D131A1B4CB180A5811C70ACF85C4d1e51712ee6ec14c66d5f8640903988
11,,,"纪实,生活,真人秀",apple,828,1792,ZKjbjZL5zDM8Dgh3,e4cc44ce0de2b382027b0f58c35392d5d5339c71
9,,,"都市,爱情",apple,750,1334,ZKi2EKNL4glrM2i9,8b8762d414862a2b2e1b24f9205f89ac6abb3511
11,,Android_10,"剧情,悬疑,谍战,年代",HONOR,720,1552,ZKjSarVOSgkDkL25,b7a7ed4b-88bb-4b35-a3f6-09029eee6b21
12,,,"益智,真人秀,搞笑,芒果出品",apple,2360,1640,ZKjosLxPiW6OrK40,c7f5297f079256e1872ef70986a1f17e815854e7
12,,,"爱情,都市,家庭",apple,1170,2532,ZKjfURJ-KAkq0zX8,9C6108B6-B396-4EBA-A565-0C5CA71DD631
15,,,"爱情,偶像",apple,1284,2778,ZKkRiIs1jAlseJM2,9d1788f02a10b22b0236d26fb22d13e4570ce742
15,,,其他,apple,1242,2208,ZKkTmaNL4glrk_d1,B38B5BCD-BBE8-4921-9D28-F7D27E9A8FAE
10,,,其他,apple,1170,2532,ZKjOo2-z1AkxtAJ2,39ef1fbc80b41fc61aa49f952a8bc32d24ce9615
12,,Android_10,"剧情,都市,芒果出品",HUAWEI,1600,2006,ZKjmm4n4rAlpKbf7,11bb3c4b-c83a-44f9-8ac6-4faedbfd38d5
11,,,其他,HUAWEI,1184,720,ZKjR5qNL4glrSsV8,37fdfcd4-1051-499d-b81c-08eec95f1641
12,8ef9d908187508a1,Android_11,"剧情,家庭",Redmi,1080,2111,ZKjfUCEqaQk_Dp_3,8ef9d908187508a1
12,,,"益智,真人秀,搞笑,芒果出品",vivo,1280,720,ZKjnhO5RcS8K3Bv1,d94d656fe0dce5bea1c25fed77f64c7f
14,,,"都市,爱情,芒果出品",apple,1170,2532,ZKkDKHrrPwlmWtP9,33a43d35de67bdf6edcfb40ca9aa55bcac8aab9d
11,,Android_10,"爱情,都市,家庭",SMARTISAN,1080,2142,ZKjW4J_HQmDquyc8,15a08d5490d8e6ceb54ec31dcf63c39b
15,35b9d49a299e2ba6,Android_11,其他,Xiaomi,1080,2296,ZKkLI6J1tQ7c7PO1,35b9d49a299e2ba6
12,6eaded9626b109ef,Android_11,"芒果出品,真人秀,明星,搞笑",Redmi,2305,1036,ZKjhpWyFqQZEShX6,6eaded9626b109ef
10,,Android_10,其他,HONOR,1080,2282,ZKjPHKOXmAlPZRD6,0bc0e9a5-f275-46af-9d7c-c982299d783e
14,,Android_11,"古装,爱情,悬疑,芒果出品",HUAWEI,1228,2597,ZKj8KXrrPwlmUjb2,3ed823f2-95f4-43ac-9948-daaa1e8acc9e
12,3066A767C95745C2A6D00168688E278B2df3dc57b2fd89b8d0be5f7e9cd2fd59,Android_12,"剧情,犯罪",realme,720,1504,ZKjoouNnYwlnRU77,3066A767C95745C2A6D00168688E278B2df3dc57b2fd89b8d0be5f7e9cd2fd59
13,,Android_9,"益智,真人秀,搞笑,芒果出品",HUAWEI,2039,1080,ZKj2-G-joAlE-uq5,fbff7a5f-e3e7-dc7c-f669-bb3fdc9b67d9
15,5fbb63a3925426cb,Android_10,"都市,爱情,芒果出品",Xiaomi,1080,2115,ZKkMGW-joAlEEuZ5,5fbb63a3925426cb
16,,Windows,其他,,,,ZKkYWp_HQmDqAzY9,QzIzNUNGRTAyMkM3NTREOENFMDEwNkJFMDY4NzhFNzU=
13,3BC0C00652EB403183D8F8B4145D9F1E5a4ecddd3c15e213c4fd10456bfad4ab,Android_11,"纪实,生活,真人秀",OPPO,1080,2290,ZKj30G-z1Akx4Ds7,3BC0C00652EB403183D8F8B4145D9F1E5a4ecddd3c15e213c4fd10456bfad4ab
11,6DCE5332C5D842E9A183583FEC22D62562e80ce3475dca52ffc93a5ef0e14eff,Android_11,"真人秀,美食,明星",OPPO,1080,2242,ZKjROTSmkAk0FMw4,6DCE5332C5D842E9A183583FEC22D62562e80ce3475dca52ffc93a5ef0e14eff
17,,,"真人秀,音乐",TablePC,1196,800,ZKkm0zqsAgllPHI0,17ce9f60d48a802d8eb675aa818cae63
18,BCA16C3C0ADB4914AFDB2E7913476A065a2334edd5c1d099b65aa472accc1ea4,Android_12,"都市,爱情",OPPO,720,1548,ZKkzxvCkHQlZPya7,BCA16C3C0ADB4914AFDB2E7913476A065a2334edd5c1d099b65aa472accc1ea4
18,,Android_12,年代,HONOR,1080,2316,ZKk1TYn4rAlpgj95,286c597f-2caf-4117-8813-3ea274968f2d
16,973ac83d36726180,Android_10,"纪实,生活,真人秀",Xiaomi,2159,1036,ZKkk7Ax3jGQUxdG9,973ac83d36726180
19,,Android_11,"真人秀,美食,明星",HONOR,2560,1600,ZKlDlos1jAlssY32,71f80cd7-a744-48d0-a59c-eb45abd0bdde
19,,,"都市,家庭,芒果出品",apple,1284,2778,ZKlIx6OXmAlP7jx2,8558f809c1b2d34c05b34d71ccafe900f0ced8a9
19,5bbf95777282910c,Android_11,"爱情,剧情,喜剧,都市,家庭",Redmi,2330,1080,ZKlMjrxPiW6OH1k1,5bbf95777282910c
20,7E0812244B7D43D399995EA8D681B5E28a5a4279fd3896cac29f2cf5edbd3f6b,Android_12,"战争,剧情",OPPO,1442,720,ZKlQ_W-joAlEY0l6,7E0812244B7D43D399995EA8D681B5E28a5a4279fd3896cac29f2cf5edbd3f6b
18,,,其他,apple,1170,2532,ZKlAU3rrPwlmoG-4,ee76a3c61cb8ba1f376e2f1b95765ac1ba67ac78
18,,,"剧情,喜剧,爱情,家庭",apple,1242,2688,ZKk6e4n4rAlpiJ14,0797A1A4-6BF7-4025-952A-364303CE9493
19,,,"爱情,都市,家庭",apple,1170,2532,ZKlJUaJ1tQ7cNTn7,09ad33c991f134cbe507e6bb602e075dc828bd5c
17,0ec3fdb71b865e104f1188bcd3db68b1074b7513bc96e1dc46c271f6cf21c948,Android_10,"芒果出品,悬疑,犯罪",vivo,2152,1080,ZKko4BaTsglrUKj5,0ec3fdb71b865e104f1188bcd3db68b1074b7513bc96e1dc46c271f6cf21c948
19,c8add6ba6def5e0a,Android_12,"剧情,古装,爱情",Redmi,1080,2167,ZKlJ83sPq0yB59O8,c8add6ba6def5e0a
17,,Android_11,其他,PTAC,1080,2282,ZKkuv4n4rAlpeyx9,d391996b-6a4c-4321-95d8-0afe8b1298b9
16,A6E3B7268AE34F35A1798F37311ACFDA36fec3adaa7dbdc3be782942d38209d9,Android_12,"文化,脱口秀,搞笑",OPPO,2293,1080,ZKkXqon4rAlpYMG6,A6E3B7268AE34F35A1798F37311ACFDA36fec3adaa7dbdc3be782942d38209d9
19,,Android_10,"爱情,都市,家庭",HUAWEI,2560,1600,ZKlIx5_HQmDqOz43,2d445f53-171b-4ba2-a78a-de126c7668cc
17,,,"芒果出品,爱情,古装",SUGAR,1344,720,ZKkxOC_xbm9hWQF1,f70f511e3ebc35d85305520498790f84
18,,,"剧情,悬疑,谍战,年代",,,,ZKk43y_xbm9hYe66,QTg2NTY3QkMyODg0NjA4M0QxQUUyNzBCMTk5MDNGODA=
19,933fdf7a3e4eb6ad66f5ac0f1f899daf195cf81153b4e1aabb8856ac82b14879,Android_13,"芒果出品,爱情,古装",vivo,1080,2313,ZKlPfHxF2QlUtXK0,933fdf7a3e4eb6ad66f5ac0f1f899daf195cf81153b4e1aabb8856ac82b14879
20,68cfeffa12b63526,Android_12,"都市,爱情,芒果出品",Redmi,2360,1080,ZKlYPuhm0wlkEvS0,68cfeffa12b63526
17,651F6C6C68224C18AB4703775C0301DFac99bad4cf271cc29e7f3a288cc8cf0e,Android_11,"警匪,悬疑,都市",OPPO,1440,3024,ZKkm-eNnYwlni6I8,651F6C6C68224C18AB4703775C0301DFac99bad4cf271cc29e7f3a288cc8cf0e
18,,Android_12,"益智,真人秀,搞笑,芒果出品",HUAWEI,2560,1600,ZKk83pLUijjmId53,a5c48261-b6f8-4d24-a16f-e8c75586e959
19,,,"都市,剧情",apple,2048,1536,ZKlJf3xF2QlUrhj1,3b66cfa47658f608063f8a0859d331ab8a6d2e58
20,A28565FD0318459A9ED67A3CD2C034F0ed67007e35c4ad39d628c548d072169d,Android_11,"战争,剧情",OPPO,2290,1032,ZKlTkXfy5QlJjO61,A28565FD0318459A9ED67A3CD2C034F0ed67007e35c4ad39d628c548d072169d
17,,,"芒果出品,爱情,古装",apple,2436,1125,ZKkzNefIIAk9H1X8,5c421a23a7e2149bc5bcb18611b4b623474e9da7
19,,,"爱情,都市,家庭",apple,1170,2532,ZKlJcvSimAljWsn7,5cd18c24a98d38ecd58d01cda8345164f4cbfda4
17,FB74F02DB1934980813F1BE2C7C9F06843bffda7618035208f710ee4e413ad01,Android_12,"爱情,都市,家庭",OPPO,1080,2158,ZKkuChJ-KAkqLGK9,FB74F02DB1934980813F1BE2C7C9F06843bffda7618035208f710ee4e413ad01
19,,,其他,apple,1170,2532,ZKlOLjqsAgllawh9,6f90d71a30193058b12d4f65be7fb3ba99683b4f
17,,Android_12,"爱情,古装,芒果出品,悬疑,剧情,网剧",HONOR,2289,1080,ZKktNqOXmAlPzep0,43a2acfa-5896-4f17-8291-e89bdab6c709
19,,,"真人秀,益智,芒果出品",apple,2360,1640,ZKlN5VmMYQg_F3i2,4dd50df5ecd9482f07ad4e91131f49b9c4d6311a
17,,,"爱情,都市,家庭",apple,1242,2688,ZKkx_tdNnglBYzp4,719bed0fc1c7dad376d08ac8e5c8083699faf2bc
20,,,其他,apple,2360,1640,ZKlaXtdNnglBldd8,3e631c7c3bb42291eb1d060655397ff11e286497
20,,,其他,apple,1284,2778,ZKlUEqJ1tQ7cQ0S8,bfc76684d88056a6ff6ca9a0ec38e67d0ac2b571
17,FED98DB1908941BE90534E3A757BCC5Ea678d5b845013e868e7cc583593d8249,Android_10,剧情,realme,2290,1080,ZKkm_3fy5QlJV0E6,FED98DB1908941BE90534E3A757BCC5Ea678d5b845013e868e7cc583593d8249
17,FD02C991B3574213BA06A066B9C065ABfc189ba37a383df49541cfe25a2a048f,Android_11,"爱情,都市,家庭",OPPO,1080,2242,ZKkt0nbTGAl4wG78,FD02C991B3574213BA06A066B9C065ABfc189ba37a383df49541cfe25a2a048f
16,a58f3c1b88c3cf08,Android_11,"爱情,都市,家庭",Xiaomi,1080,2206,ZKklOW-joAlEL576,a58f3c1b88c3cf08
20,,,"剧情,犯罪",apple,1170,2532,ZKlU9RaTsglrhe48,ee0e6d779244c786a9db2abd3fffe29540da62ff
17,,Android_12,"文化,脱口秀,搞笑",HUAWEI,1188,2693,ZKkzfeNnYwlnmbU8,dc358a7f-2c1f-4e86-95ea-7526803ca33f
20,,,"青春,都市,爱情",apple,2224,1668,ZKlU7on4rAlpqc47,798BDD8A-C32D-4087-9723-608BEB911A5D
18,d175b33b5b34ea78,Android_12,"芒果出品,青春,网剧,爱情,都市",Xiaomi,1080,2166,ZKkzvzSmkAk0gsM6,d175b33b5b34ea78
20,,,"都市,爱情,芒果出品",apple,1170,2532,ZKlROKJ1tQ7cPvY2,921C0EE9-6266-4A58-B83D-599054631BAF
17,F945467BA7C54A9681EA1472C6DB3A71a5ed3cae0860d24d20120801431ef10f,Android_9,"悬疑,芒果出品",OPPO,1920,1080,ZKklmXxF2QlUg_77,F945467BA7C54A9681EA1472C6DB3A71a5ed3cae0860d24d20120801431ef10f
18,,Android_10,"古装,爱情,芒果出品",HONOR,1080,2340,ZKlAim-joAlETqv6,8befbfbe-b3f7-8b78-bbd9-fdaddf3f9c0d
17,,Windows,"科幻,爱情",,,,ZKkwZLVOSgkD-hW2,RkRCN0I0RDQyNUFGQkZGN0VENDUxQjBGMjcwNzAzRjg=
17,,,"都市,芒果出品,剧情",apple,2160,1620,ZKkyeuMP4QkCUhi0,fd80b031de7f20f9e830a752e7fe2752248133f5
19,,Android_9,"都市,爱情,芒果出品",HUAWEI,1080,2265,ZKlBuxIkWQlp2Dc8,aeeb2c885ec254da43eecd5cdba37fee
20,9660496C21D04115B3305E7DD8249CD8951bc9464172e85322bab6605a454d54,,其他,OPPO,720,1360,ZKlRdYs1jAlswz24,9660496C21D04115B3305E7DD8249CD8951bc9464172e85322bab6605a454d54
19,,,"剧情,犯罪",apple,2360,1640,ZKlBzG-z1AkxNG81,e98dbf5bccff5310b07c19b3928c50b0d0f771f5
17,FA7558B8F76645938BF15C8B0C9E0CC9e43ca747779aff013b5e095e81c313bc,Android_10,"战争,剧情",OPPO,1080,2068,ZKkwJmYpeglGFmc9,FA7558B8F76645938BF15C8B0C9E0CC9e43ca747779aff013b5e095e81c313bc
20,80290196021D484B892BC5A3AF555C1358cef52cd732f5279696b2a3a56cc9ae,Android_10,"青春,偶像,爱情",OPPO,1544,720,ZKlXxtdNnglBklk4,80290196021D484B892BC5A3AF555C1358cef52cd732f5279696b2a3a56cc9ae
19,,,"芒果出品,真人秀,明星,搞笑",apple,1179,2556,ZKlLVxIkWQlp5KA6,683f4c71f110d707221d69c95497539fe96ef824
18,,,"文化,脱口秀,搞笑",apple,2048,1536,ZKk_Zgx3jGQU4_E6,6d405686eff280ced843dad70530f751e9bb448f
19,,,"文化,脱口秀,搞笑",apple,750,1334,ZKlKrKJ1tQ7cNuP4,bfbfb927a015672a406d4e55c589843ddbff658d
16,,,"剧情,都市",apple,2556,1179,ZKkgshIkWQlpsum8,069dbba2eba29a0cd850b5daadd0bea15e78a96b
19,,,"芒果出品,悬疑,犯罪",apple,2160,1620,ZKlLKfCkHQlZW2w8,92f0536136b4863c39b6604748bd15fcd8689f67
17,c06bf66190774a13b83e653912e73b52dda7ce4d489a07fe69a36471f2db2836,Android_10,"剧情,喜剧,爱情,家庭",vivo,1080,2324,ZKkmh5_HQmDqE0L6,c06bf66190774a13b83e653912e73b52dda7ce4d489a07fe69a36471f2db2836
17,,,"芒果出品,青春,偶像,爱情,古装,网剧",apple,828,1792,ZKktyHfy5QlJX0A8,4bd0031312eeb36d31d37ddca629c7bb5c52c0a2
18,33A6F98E40104D398A7BE252E49810908bb1f65256df1ebace40b30f6e231606,Android_9,音乐,OPPO,2128,1080,ZKlAT_SimAljTyZ9,33A6F98E40104D398A7BE252E49810908bb1f65256df1ebace40b30f6e231606
20,,,"战争,剧情",apple,2360,1640,ZKlc1-hm0wlkGSG4,a45708899b93934bf1fdda7a964bfea0ce30abd0
19,,,"都市,爱情,芒果出品",apple,1170,2532,ZKlBwxaTsglrbLg2,d2eb212b73350a016b591443b8e99feb5a366cab
17,DBA09A9686D046EEBFB4D388BA5B70F955e9bb5a55db051eb33e9c7224296c25,Android_12,"都市,剧情,爱情",OPPO,1080,2161,ZKkwL-MP4QkCT646,DBA09A9686D046EEBFB4D388BA5B70F955e9bb5a55db051eb33e9c7224296c25
16,,Android_12,其他,HONOR,1475,720,ZKkbhefIIAk9BNa3,9805a7f6-2d5f-415f-b982-ce47ec625e53
17,,,"剧情,爱情,芒果出品",apple,1170,2532,ZKko4BaTsglrUKl0,BF156176-D090-4D49-82AA-BB0F39CC0359
20,,,"真人秀,益智,芒果出品",apple,1334,750,ZKla1ouNRzoG9bx7,58ae4b35a26f202c026c0dfbbee19ff3e5fa679c
17,,,"都市,爱情",apple,2688,1242,ZKkxsnxF2QlUkax7,b9d110180759e0838c5acdcb6f910a4212ef4451
19,,Android_13,"都市,爱情,剧情",HONOR,2184,1080,ZKlI_pLUijjmSpC7,85b79d4a-d966-4868-8587-06cbbc2e428b
19,,Android_10,"战争,剧情",HUAWEI,945,1792,ZKlEi2yFqQZEunk1,b8ff9e7a-f777-8df3-dcf6-f7573e5f0897
20,,,"爱情,都市",apple,2532,1170,ZKlZ4Ys1jAlszzS2,78cb7a514e2b3f3c2bbaaed17810dd38b35c290e
19,d3a69ddfd457d305,Android_12,"都市,芒果出品,剧情",Redmi,1080,2280,ZKlKqYn4rAlpnC39,d3a69ddfd457d305
18,,,其他,apple,1170,2532,ZKlAT2YpeglGKMQ4,9092CBB5-CC63-44EF-A995-EDAE7E9B63F9
19,6FBD798AC72A4746A52FBEBE94B076AB1d913d712d7e5d6e353a67f3b01cfc88,Android_11,其他,OPPO,720,1440,ZKlFwnbTGAl43Dj1,6FBD798AC72A4746A52FBEBE94B076AB1d913d712d7e5d6e353a67f3b01cfc88
18,,Android_12,其他,HUAWEI,2560,1600,ZKk9vAx3jGQU4ht4,1c4dd13c-82c3-44f3-8364-f14ee685d23e
20,3e916157c82b9ec2,Android_12,"芒果出品,都市,爱情",Xiaomi,1600,2524,ZKlUBBIkWQlp8Bx5,3e916157c82b9ec2
20,,Android_10,其他,HONOR,1080,2340,ZKlWNXrrPwlmvPv9,ce7fbeff-df5f-e534-fced-bdfdfe9b2252
19,113CF9E54C0C4D76A9A1CC20ED260081261bec7cc809078a8032783be3279257,Android_13,"爱情,都市",OPPO,1080,2161,ZKlLlaNL4glr1P-9,113CF9E54C0C4D76A9A1CC20ED260081261bec7cc809078a8032783be3279257
18,15D8F68816E84C5BAE464430CAC2B29B457207014e88558a5b9723e29e07f960,Android,"家庭,爱情",OPPO,1080,2141,ZKk-TTNAXglqSdg9,15D8F68816E84C5BAE464430CAC2B29B457207014e88558a5b9723e29e07f960
16,,Android_12,"芒果出品,悬疑,网剧,古装,喜剧",HUAWEI,1224,2601,ZKkkLXfy5QlJVD62,2e78ef72-ec44-4aa0-b0d1-21b39b0c1145
17,8FD7AC53F18148E5829E34B7897D2BC2858baeee0b54f3a932f88700c8657e1b,Android_12,"真人秀,音乐",OPPO,1076,1080,ZKklqWYpeglGCm_6,8FD7AC53F18148E5829E34B7897D2BC2858baeee0b54f3a932f88700c8657e1b
17,,,"明星,真人秀,芒果出品",apple,1792,828,ZKkzMYn4rAlpf-N0,35ce61b7711072c49c76b69ad075d277a5671973
19,FF11F80E45184A389EA5296F0B8E587Ba6a8ec876f1f03c5ea342de8907b8703,Android_12,其他,OPPO,1080,2161,ZKlLyvCkHQlZXDX7,FF11F80E45184A389EA5296F0B8E587Ba6a8ec876f1f03c5ea342de8907b8703
17,,,"战争,剧情",apple,828,1792,ZKklmmYpeglGCl38,4950B88D-2EAC-4943-8166-E8AB50C6AA64
18,5a2ed310ecd2093bb90089a11669532dabcee06f63ac3c86dd1a575622881320,Android_10,"悬疑,芒果出品",vivo,720,1470,ZKlBhFoTBmi2EgE5,5a2ed310ecd2093bb90089a11669532dabcee06f63ac3c86dd1a575622881320
18,,,"宫廷,古装,爱情,剧情",apple,1792,828,ZKk8FW-joAlEScS3,CA360797-7F9D-4F5A-A681-2AB6C8A66972
20,,Android_10,"爱情,都市",HONOR,720,1552,ZKlYSDqsAgllePR4,5a2f9379-a1d7-450e-8d46-c39a639d6a45
17,23B89244DA2B4709932860E1049F0FD4d10317dfaeb4dba3cd168e214d7534de,Android_13,其他,OPPO,1080,2161,ZKkln6NL4glrqF76,23B89244DA2B4709932860E1049F0FD4d10317dfaeb4dba3cd168e214d7534de
19,,,"芒果出品,都市,剧情",apple,1170,2532,ZKlBxaOXmAlP5Qk4,4A5893D9-D1E6-44E7-844A-7E5484A5CD7C
20,7BB9D1961CE648EA8EB3BE31224505DAb30706c74fdbd37e1695179806258bbf,Android_11,"都市,爱情,芒果出品",OPPO,720,1504,ZKlV52-joAlEao71,7BB9D1961CE648EA8EB3BE31224505DAb30706c74fdbd37e1695179806258bbf
16,BA0C0E2B02DF4C998A0A6C716CA0E473d1801fc98680ad4192bfa153692bf4f3,Android_11,"爱情,都市,家庭",realme,1536,720,ZKke0vCkHQlZJ9o1,BA0C0E2B02DF4C998A0A6C716CA0E473d1801fc98680ad4192bfa153692bf4f3
19,2870008C2F0A4EAB95390FC5504C1AF0dd047a6ce78fc831fa7d11b301d137a9,Android_12,其他,OPPO,1080,2158,ZKlH89dNnglBfWS4,2870008C2F0A4EAB95390FC5504C1AF0dd047a6ce78fc831fa7d11b301d137a9
19,,Windows,"古装,爱情,芒果出品",,,,ZKlE2GyFqQZEuuW7,NDc1OEE1NTIyRDREOTgxQUI3RDg0MDM4QTRGOTNGMjc=
19,,,"家庭,爱情",apple,2388,1668,ZKlGMrVOSgkDE7O9,1b3aad7122a931bc9e626c3105134dbd31d37b1d
19,ecff8e678bd41a75,Android_12,"爱情,都市,家庭",Redmi,2304,1036,ZKlKnIs1jAlsurk8,ecff8e678bd41a75
23,555f73c2a2194d93,Android_11,"剧情,喜剧,爱情,家庭",Redmi,2264,1036,ZKl6AZ_HQmDqdyy9,555f73c2a2194d93
20,,,"剧情,喜剧,爱情,家庭",apple,2688,1242,ZKlZ9VoTBmi2Mlz6,7b5519b27b4b0a41296689e642b8bed60e6a0564
21,11272B4DC7AB40C2AF84AB157EE14EF8ca1145cebbbbc64a1e1bbce0829e5a62,Android,"剧情,喜剧,爱情,家庭",OPPO,1080,2234,ZKloMXrrPwlm1NX0,11272B4DC7AB40C2AF84AB157EE14EF8ca1145cebbbbc64a1e1bbce0829e5a62
21,c3bd0d983c6e6d3d1f93da083b310f6435cb91bf58cabd7af5eb8332eb953360,Android_10,"剧情,爱情,芒果出品",vivo,1080,2324,ZKlmH3xF2QlU1CP9,c3bd0d983c6e6d3d1f93da083b310f6435cb91bf58cabd7af5eb8332eb953360
23,78517a37a68ed14b,Android_12,"都市,爱情,剧情",Redmi,2305,1036,ZKl6EJKH5Ag2XBo8,78517a37a68ed14b
21,548e162aace82174,Android_11,"仙侠,古装,爱情",Xiaomi,,,ZKlihqOXmAlPEIS9,548e162aace82174
21,,Android_9,"古装,武侠,剧情,芒果出品",HONOR,1080,1920,ZKle3qJ1tQ7cUaq0,b3f99ec2-f5f7-2531-fcf4-7beef9fe86f7
21,,Android_10,"真人秀,美食",HUAWEI,1080,2259,ZKlk5aJ1tQ7cWep1,fbfef4fe-957d-8111-f7fb-efbbbffcf282
21,,Android_10,"都市,爱情,剧情",HUAWEI,2091,1080,ZKleiYingggvUhG6,feedff79-fd76-027c-7fe3-fef7ffbf6771
23,,Android_12,"都市,爱情",HUAWEI,1600,2560,ZKl6BaOXmAlPKsW1,5f1c07b8-af17-4a72-aeb1-95f0a1560418
21,,Android_10,"纪实,生活,真人秀",HONOR,1080,2292,ZKlqUqJ1tQ7cYOs7,68caaf86-6957-40c2-b29f-24860d9f0a32
23,,Android_10,"爱情,都市",HUAWEI,1080,2049,ZKl9um-z1AkxfOz2,7eac683a-6ca7-4a7c-89df-515eca15d255
22,3031544B22B941A49756BDDCB6A0BDF3d35528ab448baa7f91c61cb072b72498,Android_10,"战争,剧情",OPPO,1080,2264,ZKlxg4s1jAls7He7,3031544B22B941A49756BDDCB6A0BDF3d35528ab448baa7f91c61cb072b72498
21,,,"古装,爱情",HONOR,1080,1806,ZKlngONnYwln3BD5,719eec5dfec846eb563ac47ec6ab829d
22,,,"青春,校园",apple,1170,2532,ZKlxHjSmkAk0z7h6,1efbc3ccabe7d6503b899f1ae786ecdb77ab9518
21,583e87c67ffdd9619f893ef5d37dac54bdacd1af94f329863365f78a9ff595fe,Android_13,"文化,脱口秀,搞笑",samsung,1080,2168,ZKlo8DDlHwlb1No3,583e87c67ffdd9619f893ef5d37dac54bdacd1af94f329863365f78a9ff595fe
20,22185384305C446F98E2E9F95B19F057882bfa5fa3fd87d10f617cfe9b357510,Android_11,"青春,校园",OPPO,1080,2242,ZKldbBaTsglrkWh7,22185384305C446F98E2E9F95B19F057882bfa5fa3fd87d10f617cfe9b357510
23,,Android_10,"剧情,悬疑,爱情",HONOR,1080,2214,ZKl-tDSmkAk03Ed7,51a046e7-546d-4786-872f-692e50791c0e
21,,Android_10,其他,HONOR,1473,720,ZKlqvnfy5QlJq9Y7,1a30fbba-fb4d-428a-9ed4-179c3bda5e34
22,7FDE13EA81FA4AA18C341D6DFDAB3FD73f3f6d6dc98dbe395fdc1098208d1fc1,Android_10,其他,OPPO,720,1544,ZKlr8XK6qlOVngX4,7FDE13EA81FA4AA18C341D6DFDAB3FD73f3f6d6dc98dbe395fdc1098208d1fc1
23,,Android_10,"文化,脱口秀,搞笑",HUAWEI,1920,1200,ZKl8TDSmkAk02kD5,6392254e-4b26-479c-ac05-2d654af0d7fb
22,AA09A539F7F8412FA753B7CE57C1902703dca6b618ce0124da69d49798f9be94,Android_13,"爱情,悬疑,犯罪",OPPO,1080,2239,ZKl333K6qlOVqjF3,AA09A539F7F8412FA753B7CE57C1902703dca6b618ce0124da69d49798f9be94
21,,,"真人秀,明星,竞技",apple,2224,1668,ZKloPfCkHQlZgi13,50E660A4-DC20-4312-BEA2-AA1EA286F03E
21,,Android_10,其他,HUAWEI,1080,2139,ZKlhKi_xbm9hlXG2,e5bfcbf4-f9fb-e71e-5ff7-f2f777ff8a51
22,,,"剧情,都市",HUAWEI,1223,800,ZKl27-NnYwln7Oo2,bd7ffffb-3df7-c9c1-d5a7-deebf3fee043
22,,,"纪实,生活,真人秀",apple,2224,1668,ZKlsLjDlHwlb2Mz5,f8a1eab588f6bbcef48d7e72b8f0a8095d0bef4e
22,7E96143E78854C6197857B7F372A54D7da9d24d10f317f4fa5f847e8615fb075,Android_12,"真人秀,美食,明星",OPPO,2290,1080,ZKlwIXxF2QlU37f2,7E96143E78854C6197857B7F372A54D7da9d24d10f317f4fa5f847e8615fb075
22,,Android_10,其他,HONOR,1080,2322,ZKlyyS_xbm9hqmN9,aa06964b-3ed2-4819-82a8-b3b25c520212
21,2866fc2e320491a1e07c69285e816cac5142f4be025400723db60aae0fb58f3c,Android_11,"都市,芒果出品,剧情",vivo,1080,2283,ZKld3qJ1tQ7cUJf0,2866fc2e320491a1e07c69285e816cac5142f4be025400723db60aae0fb58f3c
23,b76494ba1e6af855be74569892ddf6d2fbe7e441f58c2814e1f516cfa10a6dd2,Android_10,"爱情,偶像",vivo,2241,1080,ZKmHW3fy5QlJxbK2,b76494ba1e6af855be74569892ddf6d2fbe7e441f58c2814e1f516cfa10a6dd2
21,6ddbe46aae73e9b9,Android_10,"爱情,言情,都市,芒果出品",Redmi,1080,2220,ZKlgeeNnYwln0sw6,6ddbe46aae73e9b9
22,,,音乐,apple,2532,1170,ZKl5BCEqaQk_wtV2,20810570843150c92545125babc092d21bc6d83d
22,,,"都市,爱情",apple,828,1792,ZKltlAx3jGQUH3l9,0584BDC4-C788-45F4-B845-0959C3F1DA62
